,entity,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
5318,I77P07,133,50,62%,3,3,0%
5319,I77P08,133,50,62%,3,3,0%
5320,I77P09,133,50,62%,3,3,0%
5321,I77P10,133,50,62%,3,3,0%
5322,I77P11,133,50,62%,3,3,0%
5323,I77P12,133,50,62%,3,3,0%
5324,I77P13,133,50,62%,3,3,0%
5325,I77P14,133,50,62%,3,3,0%
5326,I77P15,133,50,62%,3,3,0%
5327,I77P16,133,50,62%,3,3,0%
5328,I77P17,133,50,62%,3,3,0%
5329,I77P18,133,50,62%,3,3,0%
5330,I77P19,133,50,62%,3,3,0%
5331,I77P20,133,50,62%,3,3,0%
5332,I77P21,133,50,62%,3,3,0%
5333,I77P22,133,50,62%,3,3,0%
5334,I77P23,133,50,62%,3,3,0%
5335,I77P24,133,50,62%,3,3,0%
5336,I77P25,133,50,62%,3,3,0%
5337,I77P26,133,50,62%,3,3,0%
5338,I77P27,133,50,62%,3,3,0%
5339,I77P28,133,50,62%,3,3,0%
5340,I77P29,133,50,62%,3,3,0%
5341,I77P30,133,50,62%,3,3,0%
5342,I77P31,133,50,62%,3,3,0%
5343,I77P32,133,50,62%,3,3,0%
5344,I77P33,133,50,62%,3,3,0%
5345,I77P34,133,50,62%,3,3,0%
5346,I77P35,133,50,62%,3,3,0%
5347,I77P36,133,50,62%,3,3,0%
5348,I77P37,133,50,62%,3,3,0%
5349,I77P38,133,50,62%,3,3,0%
5350,I77P39,133,50,62%,3,3,0%
5351,I77P40,133,50,62%,3,3,0%
5352,I77P41,133,50,62%,3,3,0%
5353,I77P42,133,50,62%,3,3,0%
5354,I77P43,133,50,62%,3,3,0%
5355,I78P00,30,30,0%,2,2,0%
5356,I78P01,30,30,0%,2,2,0%
5357,I78P02,30,30,0%,2,2,0%
5358,I78P03,30,30,0%,2,2,0%
5359,I78P04,30,30,0%,2,2,0%
5360,I78P05,30,30,0%,2,2,0%
5361,I78P06,30,30,0%,2,2,0%
5362,I78P07,30,30,0%,2,2,0%
5363,I78P08,30,30,0%,2,2,0%
5364,I78P09,30,30,0%,2,2,0%
5365,I78P10,30,30,0%,2,2,0%
5366,I78P11,30,30,0%,2,2,0%
5367,I78P12,30,30,0%,2,2,0%
5368,I78P13,30,30,0%,2,2,0%
5369,I78P14,30,30,0%,2,2,0%
5370,I78P15,30,30,0%,2,2,0%
5371,I78P16,30,30,0%,2,2,0%
5372,I78P17,30,30,0%,2,2,0%
5373,I78P18,30,30,0%,2,2,0%
5374,I78P19,30,30,0%,2,2,0%
5375,I78P20,30,30,0%,2,2,0%
5376,I78P21,30,30,0%,2,2,0%
5377,I78P22,30,30,0%,2,2,0%
5378,I78P23,30,30,0%,2,2,0%
5379,I78P24,30,30,0%,2,2,0%
5380,I78P25,30,30,0%,2,2,0%
5381,I78P26,30,30,0%,2,2,0%
5382,I78P27,30,30,0%,2,2,0%
5383,I78P28,30,30,0%,2,2,0%
5384,I78P29,30,30,0%,2,2,0%
5385,I78P30,30,30,0%,2,2,0%
5386,I78P31,30,30,0%,2,2,0%
5387,I78P32,30,30,0%,2,2,0%
5388,I78P33,30,30,0%,2,2,0%
5389,I78P34,30,30,0%,2,2,0%
5390,I78P35,30,30,0%,2,2,0%
5391,I78P36,30,30,0%,2,2,0%
5392,I78P37,30,30,0%,2,2,0%
5393,I78P38,30,30,0%,2,2,0%
5394,I78P39,30,30,0%,2,2,0%
5395,I78P40,30,30,0%,2,2,0%
5396,I78P41,30,30,0%,2,2,0%
5397,I78P42,30,30,0%,2,2,0%
5398,I78P43,30,30,0%,2,2,0%
5399,I78P44,30,30,0%,2,2,0%
5400,I78P45,30,30,0%,2,2,0%
5401,I78P46,30,30,0%,2,2,0%
5402,I78P47,30,30,0%,2,2,0%
5403,I78P48,30,30,0%,2,2,0%
5404,I78P49,30,30,0%,2,2,0%
5405,I78P50,30,30,0%,2,2,0%
5406,I78P51,30,30,0%,2,2,0%
5407,I79P00,500,45,91%,2,2,0%
5408,I79P01,500,45,91%,2,2,0%
5409,I79P02,500,45,91%,2,2,0%
5410,I79P03,500,45,91%,2,2,0%
5411,I79P04,500,45,91%,2,2,0%
5412,I79P05,500,45,91%,2,2,0%
5413,I79P06,500,45,91%,2,2,0%
5414,I79P07,500,45,91%,2,2,0%
5415,I79P08,500,45,91%,2,2,0%
5416,I79P09,500,45,91%,2,2,0%
5417,I79P10,500,45,91%,2,2,0%
5418,I79P11,500,45,91%,2,2,0%
5419,I79P12,500,45,91%,2,2,0%
5420,I79P13,500,45,91%,2,2,0%
5421,I79P14,500,45,91%,2,2,0%
5422,I79P15,500,45,91%,2,2,0%
5423,I79P16,500,45,91%,2,2,0%
5424,I79P17,500,45,91%,2,2,0%
5425,I79P18,500,45,91%,2,2,0%
5426,I79P19,500,45,91%,2,2,0%
5427,I79P20,500,45,91%,2,2,0%
5428,I79P21,500,45,91%,2,2,0%
5429,I79P22,500,45,91%,2,2,0%
5430,I79P23,500,45,91%,2,2,0%
5431,I79P24,500,45,91%,2,2,0%
5432,I79P25,500,45,91%,2,2,0%
5433,I79P26,500,45,91%,2,2,0%
5434,I79P27,500,45,91%,2,2,0%
5435,I79P28,500,45,91%,2,2,0%
5436,I79P29,500,45,91%,2,2,0%
5437,I79P30,500,45,91%,2,2,0%
5438,I79P31,500,45,91%,2,2,0%
5439,I79P32,500,45,91%,2,2,0%
5440,I79P33,500,45,91%,2,2,0%
5441,I79P34,500,45,91%,2,2,0%
5442,I79P35,500,45,91%,2,2,0%
5443,I79P36,500,45,91%,2,2,0%
5444,I79P37,500,45,91%,2,2,0%
5445,I79P38,500,45,91%,2,2,0%
5446,I79P39,500,45,91%,2,2,0%
5447,I79P40,500,45,91%,2,2,0%
5448,I79P41,500,45,91%,2,2,0%
5449,I79P42,500,45,91%,2,2,0%
5450,I79P43,500,45,91%,2,2,0%
5451,I79P44,500,45,91%,2,2,0%
5452,I79P45,500,45,91%,2,2,0%
5453,I79P46,500,45,91%,2,2,0%
5454,I79P47,500,45,91%,2,2,0%
5455,I79P48,500,45,91%,2,2,0%
5456,I79P49,500,45,91%,2,2,0%
5457,I79P50,500,45,91%,2,2,0%
5458,I79P51,500,45,91%,2,2,0%
5459,I79P52,500,45,91%,2,2,0%
5460,I79P53,500,45,91%,2,2,0%
5461,I79P54,500,45,91%,2,2,0%
5462,I79P55,500,45,91%,2,2,0%
5463,I79P56,500,45,91%,2,2,0%
5464,I79P57,500,45,91%,2,2,0%
5465,I79P58,500,45,91%,2,2,0%
5466,I79P59,500,45,91%,2,2,0%
5467,I79P60,500,45,91%,2,2,0%
5468,I79P61,500,45,91%,2,2,0%
5469,I79P62,500,45,91%,2,2,0%
5470,I79P63,500,45,91%,2,2,0%
5471,I79P64,500,45,91%,2,2,0%
5472,I79P65,500,45,91%,2,2,0%
5473,I79P66,500,45,91%,2,2,0%
5474,I79P67,500,45,91%,2,2,0%
5475,I79P68,500,45,91%,2,2,0%
5476,I79P69,500,45,91%,2,2,0%
5477,I79P70,500,45,91%,2,2,0%
5478,I79P71,500,45,91%,2,2,0%
5479,I79P72,500,45,91%,2,2,0%
5480,I79P73,500,45,91%,2,2,0%
5481,I79P74,500,45,91%,2,2,0%
5482,I79P75,500,45,91%,2,2,0%
5483,I79P76,500,45,91%,2,2,0%
5484,I79P77,500,45,91%,2,2,0%
5485,I79P78,500,45,91%,2,2,0%
5486,I79P79,500,45,91%,2,2,0%
5487,I79P80,500,45,91%,2,2,0%
5488,I79P81,500,45,91%,2,2,0%
5489,I79P82,500,45,91%,2,2,0%
5490,I79P83,500,45,91%,2,2,0%
5491,I79P84,500,45,91%,2,2,0%
5492,I79P85,500,45,91%,2,2,0%
5493,I79P86,500,45,91%,2,2,0%
5494,I79P87,500,45,91%,2,2,0%
5495,I79P88,500,45,91%,2,2,0%
5496,I79P89,500,45,91%,2,2,0%
5497,I79P90,500,45,91%,2,2,0%
5498,I79P91,500,45,91%,2,2,0%
5499,I79P92,500,45,91%,2,2,0%
5500,I79P93,500,45,91%,2,2,0%
5501,I79P94,500,45,91%,2,2,0%
5502,I79P95,500,45,91%,2,2,0%
5503,I80P00,24,24,0%,2,2,0%
5504,I80P01,24,24,0%,2,2,0%
5505,I80P02,24,24,0%,2,2,0%
5506,I80P03,24,24,0%,2,2,0%
5507,I80P04,24,24,0%,2,2,0%
5508,I80P05,24,24,0%,2,2,0%
5509,I80P06,24,24,0%,2,2,0%
5510,I80P07,24,24,0%,2,2,0%
5511,I80P08,24,24,0%,2,2,0%
5512,I80P09,24,24,0%,2,2,0%
5513,I80P10,24,24,0%,2,2,0%
5514,I80P11,24,24,0%,2,2,0%
5515,I80P12,24,24,0%,2,2,0%
5516,I80P13,24,24,0%,2,2,0%
5517,I80P14,24,24,0%,2,2,0%
5518,I80P15,24,24,0%,2,2,0%
5519,I80P16,24,24,0%,2,2,0%
5520,I80P17,24,24,0%,2,2,0%
5521,I80P18,24,24,0%,2,2,0%
5522,I80P19,24,24,0%,2,2,0%
5523,I80P20,24,24,0%,2,2,0%
5524,I80P21,24,24,0%,2,2,0%
5525,I80P22,24,24,0%,2,2,0%
5526,I80P23,24,24,0%,2,2,0%
5527,I80P24,24,24,0%,2,2,0%
5528,I80P25,24,24,0%,2,2,0%
5529,I80P26,24,24,0%,2,2,0%
5530,I80P27,24,24,0%,2,2,0%
5531,I80P28,24,24,0%,2,2,0%
5532,I80P29,24,24,0%,2,2,0%
5533,I80P30,24,24,0%,2,2,0%
5534,I80P31,24,24,0%,2,2,0%
5535,I80P32,24,24,0%,2,2,0%
5536,I80P33,24,24,0%,2,2,0%
5537,I80P34,24,24,0%,2,2,0%
5538,I80P35,24,24,0%,2,2,0%
5539,I80P36,24,24,0%,2,2,0%
5540,I80P37,24,24,0%,2,2,0%
5541,I80P38,24,24,0%,2,2,0%
5542,I80P39,24,24,0%,2,2,0%
5543,I80P40,24,24,0%,2,2,0%
5544,I80P41,24,24,0%,2,2,0%
5545,I80P42,24,24,0%,2,2,0%
5546,I80P43,24,24,0%,2,2,0%
5547,I80P44,24,24,0%,2,2,0%
5548,I80P45,24,24,0%,2,2,0%
5549,I80P46,24,24,0%,2,2,0%
5550,I80P47,24,24,0%,2,2,0%
5551,I80P48,24,24,0%,2,2,0%
5552,I80P49,24,24,0%,2,2,0%
5553,I80P50,24,24,0%,2,2,0%
5554,I80P51,24,24,0%,2,2,0%
5555,I80P52,24,24,0%,2,2,0%
5556,I80P53,24,24,0%,2,2,0%
5557,I80P54,24,24,0%,2,2,0%
5558,I80P55,24,24,0%,2,2,0%
5559,I80P56,24,24,0%,2,2,0%
5560,I80P57,24,24,0%,2,2,0%
5561,I80P58,24,24,0%,2,2,0%
5562,I80P59,24,24,0%,2,2,0%
5563,I80P60,24,24,0%,2,2,0%
5564,I80P61,24,24,0%,2,2,0%
5565,I80P62,24,24,0%,2,2,0%
5566,I80P63,24,24,0%,2,2,0%
5567,I80P64,24,24,0%,2,2,0%
5568,I80P65,24,24,0%,2,2,0%
5569,I80P66,24,24,0%,2,2,0%
5570,I80P67,24,24,0%,2,2,0%
5571,I80P68,24,24,0%,2,2,0%
5572,I80P69,24,24,0%,2,2,0%
5573,I80P70,24,24,0%,2,2,0%
5574,I80P71,24,24,0%,2,2,0%
5575,I80P72,24,24,0%,2,2,0%
5576,I80P73,24,24,0%,2,2,0%
5577,I80P74,24,24,0%,2,2,0%
5578,I80P75,24,24,0%,2,2,0%
5579,I80P76,24,24,0%,2,2,0%
5580,I80P77,24,24,0%,2,2,0%
5581,I80P78,24,24,0%,2,2,0%
5582,I80P79,24,24,0%,2,2,0%
5583,I80P80,24,24,0%,2,2,0%
5584,I80P81,24,24,0%,2,2,0%
5585,I80P82,24,24,0%,2,2,0%
5586,I80P83,24,24,0%,2,2,0%
5587,I80P84,24,24,0%,2,2,0%
5588,I80P85,24,24,0%,2,2,0%
5589,I80P86,24,24,0%,2,2,0%
5590,I80P87,24,24,0%,2,2,0%
5591,I80P88,24,24,0%,2,2,0%
5592,I80P89,24,24,0%,2,2,0%
5593,I80P90,24,24,0%,2,2,0%
5594,I80P91,24,24,0%,2,2,0%
5595,I80P92,24,24,0%,2,2,0%
5596,I80P93,24,24,0%,2,2,0%
5597,I80P94,24,24,0%,2,2,0%
5598,I80P95,24,24,0%,2,2,0%
5599,I81P00,237,50,79%,3,3,0%
5600,I81P01,237,50,79%,3,3,0%
5601,I81P02,237,50,79%,3,3,0%
5602,I81P03,237,50,79%,3,3,0%
5603,I81P04,237,50,79%,3,3,0%
5604,I81P05,237,50,79%,3,3,0%
5605,I81P06,237,50,79%,3,3,0%
5606,I81P07,237,50,79%,3,3,0%
5607,I81P08,237,50,79%,3,3,0%
5608,I81P09,237,50,79%,3,3,0%
5609,I81P10,237,50,79%,3,3,0%
5610,I81P11,237,50,79%,3,3,0%
5611,I81P12,237,50,79%,3,3,0%
5612,I81P13,237,50,79%,3,3,0%
5613,I81P14,237,50,79%,3,3,0%
5614,I81P15,237,50,79%,3,3,0%
5615,I81P16,237,50,79%,3,3,0%
5616,I81P17,237,50,79%,3,3,0%
5617,I81P18,237,50,79%,3,3,0%
5618,I81P19,237,50,79%,3,3,0%
5619,I81P20,237,50,79%,3,3,0%
5620,I81P21,237,50,79%,3,3,0%
5621,I81P22,237,50,79%,3,3,0%
5622,I81P23,237,50,79%,3,3,0%
5623,I82P00,80,44,45%,2,2,0%
5624,I82P01,80,44,45%,2,2,0%
5625,I82P02,80,44,45%,2,2,0%
5626,I82P03,80,44,45%,2,2,0%
5627,I82P04,80,44,45%,2,2,0%
5628,I82P05,80,44,45%,2,2,0%
5629,I82P06,80,44,45%,2,2,0%
5630,I82P07,80,44,45%,2,2,0%
5631,I82P08,80,44,45%,2,2,0%
5632,I82P09,80,44,45%,2,2,0%
5633,I82P10,80,44,45%,2,2,0%
5634,I82P11,80,44,45%,2,2,0%
5635,I82P12,80,44,45%,2,2,0%
5636,I82P13,80,44,45%,2,2,0%
5637,I82P14,80,44,45%,2,2,0%
5638,I82P15,80,44,45%,2,2,0%
5639,I82P16,80,44,45%,2,2,0%
5640,I82P17,80,44,45%,2,2,0%
5641,I82P18,80,44,45%,2,2,0%
5642,I82P19,80,44,45%,2,2,0%
5643,I82P20,80,44,45%,2,2,0%
5644,I82P21,80,44,45%,2,2,0%
5645,I82P22,80,44,45%,2,2,0%
5646,I82P23,80,44,45%,2,2,0%
5647,I82P24,80,44,45%,2,2,0%
5648,I82P25,80,44,45%,2,2,0%
5649,I82P26,80,44,45%,2,2,0%
5650,I82P27,80,44,45%,2,2,0%
5651,I82P28,80,44,45%,2,2,0%
5652,I82P29,80,44,45%,2,2,0%
5653,I82P30,80,44,45%,2,2,0%
5654,I82P31,80,44,45%,2,2,0%
5655,I82P32,80,44,45%,2,2,0%
5656,I82P33,80,44,45%,2,2,0%
5657,I82P34,80,44,45%,2,2,0%
5658,I82P35,80,44,45%,2,2,0%
5659,I82P36,80,44,45%,2,2,0%
5660,I82P37,80,44,45%,2,2,0%
5661,I82P38,80,44,45%,2,2,0%
5662,I82P39,80,44,45%,2,2,0%
5663,I82P40,80,44,45%,2,2,0%
5664,I82P41,80,44,45%,2,2,0%
5665,I82P42,80,44,45%,2,2,0%
5666,I82P43,80,44,45%,2,2,0%
5667,I82P44,80,44,45%,2,2,0%
5668,I82P45,80,44,45%,2,2,0%
5669,I82P46,80,44,45%,2,2,0%
5670,I82P47,80,44,45%,2,2,0%
5671,I82P48,80,44,45%,2,2,0%
5672,I82P49,80,44,45%,2,2,0%
5673,I82P50,80,44,45%,2,2,0%
5674,I82P51,80,44,45%,2,2,0%
5675,I82P52,80,44,45%,2,2,0%
5676,I82P53,80,44,45%,2,2,0%
5677,I82P54,80,44,45%,2,2,0%
5678,I82P55,80,44,45%,2,2,0%
5679,I82P56,80,44,45%,2,2,0%
5680,I82P57,80,44,45%,2,2,0%
5681,I82P58,80,44,45%,2,2,0%
5682,I82P59,80,44,45%,2,2,0%
5683,I82P60,80,44,45%,2,2,0%
5684,I82P61,80,44,45%,2,2,0%
5685,I82P62,80,44,45%,2,2,0%
5686,I82P63,80,44,45%,2,2,0%
5687,I82P64,80,44,45%,2,2,0%
5688,I82P65,80,44,45%,2,2,0%
5689,I82P66,80,44,45%,2,2,0%
5690,I82P67,80,44,45%,2,2,0%
5691,I82P68,80,44,45%,2,2,0%
5692,I82P69,80,44,45%,2,2,0%
5693,I82P70,80,44,45%,2,2,0%
5694,I82P71,80,44,45%,2,2,0%
5695,I83P00,18,18,0%,2,2,0%
5696,I83P01,18,18,0%,2,2,0%
5697,I83P02,18,18,0%,2,2,0%
5698,I83P03,18,18,0%,2,2,0%
5699,I83P04,18,18,0%,2,2,0%
5700,I83P05,18,18,0%,2,2,0%
5701,I83P06,18,18,0%,2,2,0%
5702,I83P07,18,18,0%,2,2,0%
5703,I83P08,18,18,0%,2,2,0%
5704,I83P09,18,18,0%,2,2,0%
5705,I83P10,18,18,0%,2,2,0%
5706,I83P11,18,18,0%,2,2,0%
5707,I83P12,18,18,0%,2,2,0%
5708,I83P13,18,18,0%,2,2,0%
5709,I83P14,18,18,0%,2,2,0%
5710,I83P15,18,18,0%,2,2,0%
5711,I83P16,18,18,0%,2,2,0%
5712,I83P17,18,18,0%,2,2,0%
5713,I83P18,18,18,0%,2,2,0%
5714,I83P19,18,18,0%,2,2,0%
5715,I83P20,18,18,0%,2,2,0%
5716,I83P21,18,18,0%,2,2,0%
5717,I83P22,18,18,0%,2,2,0%
5718,I83P23,18,18,0%,2,2,0%
5719,I83P24,18,18,0%,2,2,0%
5720,I83P25,18,18,0%,2,2,0%
5721,I83P26,18,18,0%,2,2,0%
5722,I83P27,18,18,0%,2,2,0%
5723,I83P28,18,18,0%,2,2,0%
5724,I83P29,18,18,0%,2,2,0%
5725,I83P30,18,18,0%,2,2,0%
5726,I83P31,18,18,0%,2,2,0%
5727,I83P32,18,18,0%,2,2,0%
5728,I83P33,18,18,0%,2,2,0%
5729,I83P34,18,18,0%,2,2,0%
5730,I83P35,18,18,0%,2,2,0%
5731,I83P36,18,18,0%,2,2,0%
5732,I83P37,18,18,0%,2,2,0%
5733,I83P38,18,18,0%,2,2,0%
5734,I83P39,18,18,0%,2,2,0%
5735,I83P40,18,18,0%,2,2,0%
5736,I83P41,18,18,0%,2,2,0%
5737,I83P42,18,18,0%,2,2,0%
5738,I83P43,18,18,0%,2,2,0%
5739,I83P44,18,18,0%,2,2,0%
5740,I83P45,18,18,0%,2,2,0%
5741,I83P46,18,18,0%,2,2,0%
5742,I83P47,18,18,0%,2,2,0%
5743,I83P48,18,18,0%,2,2,0%
5744,I83P49,18,18,0%,2,2,0%
5745,I83P50,18,18,0%,2,2,0%
5746,I83P51,18,18,0%,2,2,0%
5747,I83P52,18,18,0%,2,2,0%
5748,I83P53,18,18,0%,2,2,0%
5749,I83P54,18,18,0%,2,2,0%
5750,I83P55,18,18,0%,2,2,0%
5751,I83P56,18,18,0%,2,2,0%
5752,I83P57,18,18,0%,2,2,0%
5753,I83P58,18,18,0%,2,2,0%
5754,I83P59,18,18,0%,2,2,0%
5755,I83P60,18,18,0%,2,2,0%
5756,I83P61,18,18,0%,2,2,0%
5757,I83P62,18,18,0%,2,2,0%
5758,I83P63,18,18,0%,2,2,0%
5759,I83P64,18,18,0%,2,2,0%
5760,I83P65,18,18,0%,2,2,0%
5761,I83P66,18,18,0%,2,2,0%
5762,I83P67,18,18,0%,2,2,0%
5763,I83P68,18,18,0%,2,2,0%
5764,I83P69,18,18,0%,2,2,0%
5765,I83P70,18,18,0%,2,2,0%
5766,I83P71,18,18,0%,2,2,0%
5767,I83P72,18,18,0%,2,2,0%
5768,I83P73,18,18,0%,2,2,0%
5769,I83P74,18,18,0%,2,2,0%
5770,I83P75,18,18,0%,2,2,0%
5771,I83P76,18,18,0%,2,2,0%
5772,I83P77,18,18,0%,2,2,0%
5773,I83P78,18,18,0%,2,2,0%
5774,I83P79,18,18,0%,2,2,0%
5775,I83P80,18,18,0%,2,2,0%
5776,I83P81,18,18,0%,2,2,0%
5777,I83P82,18,18,0%,2,2,0%
5778,I83P83,18,18,0%,2,2,0%
5779,I83P84,18,18,0%,2,2,0%
5780,I83P85,18,18,0%,2,2,0%
5781,I83P86,18,18,0%,2,2,0%
5782,I83P87,18,18,0%,2,2,0%
5783,I83P88,18,18,0%,2,2,0%
5784,I83P89,18,18,0%,2,2,0%
5785,I83P90,18,18,0%,2,2,0%
5786,I83P91,18,18,0%,2,2,0%
5787,I83P92,18,18,0%,2,2,0%
5788,I83P93,18,18,0%,2,2,0%
5789,I83P94,18,18,0%,2,2,0%
5790,I83P95,18,18,0%,2,2,0%
5791,I84P00,133,48,64%,3,3,0%
5792,I84P01,133,48,64%,3,3,0%
5793,I84P02,133,48,64%,3,3,0%
5794,I84P03,133,48,64%,3,3,0%
5795,I84P04,133,48,64%,3,3,0%
5796,I84P05,133,48,64%,3,3,0%
5797,I84P06,133,48,64%,3,3,0%
5798,I84P07,133,48,64%,3,3,0%
5799,I84P08,133,48,64%,3,3,0%
5800,I84P09,133,48,64%,3,3,0%
5801,I84P10,133,48,64%,3,3,0%
5802,I84P11,133,48,64%,3,3,0%
5803,I84P12,133,48,64%,3,3,0%
5804,I84P13,133,48,64%,3,3,0%
5805,I84P14,133,48,64%,3,3,0%
5806,I84P15,133,48,64%,3,3,0%
5807,I84P16,133,48,64%,3,3,0%
5808,I84P17,133,48,64%,3,3,0%
5809,I84P18,133,48,64%,3,3,0%
5810,I84P19,133,48,64%,3,3,0%
5811,I84P20,133,48,64%,3,3,0%
5812,I84P21,133,48,64%,3,3,0%
5813,I84P22,133,48,64%,3,3,0%
5814,I84P23,133,48,64%,3,3,0%
5815,I84P24,133,48,64%,3,3,0%
5816,I84P25,133,48,64%,3,3,0%
5817,I84P26,133,48,64%,3,3,0%
5818,I84P27,133,48,64%,3,3,0%
5819,I84P28,133,48,64%,3,3,0%
5820,I84P29,133,48,64%,3,3,0%
5821,I84P30,133,48,64%,3,3,0%
5822,I84P31,133,48,64%,3,3,0%
5823,I84P32,133,48,64%,3,3,0%
5824,I84P33,133,48,64%,3,3,0%
5825,I84P34,133,48,64%,3,3,0%
5826,I84P35,133,48,64%,3,3,0%
5827,I84P36,133,48,64%,3,3,0%
5828,I84P37,133,48,64%,3,3,0%
5829,I84P38,133,48,64%,3,3,0%
5830,I84P39,133,48,64%,3,3,0%
5831,I84P40,133,48,64%,3,3,0%
5832,I84P41,133,48,64%,3,3,0%
5833,I84P42,133,48,64%,3,3,0%
5834,I84P43,133,48,64%,3,3,0%
5835,I85P00,487,50,90%,3,3,0%
5836,I85P01,487,50,90%,3,3,0%
5837,I85P02,487,50,90%,3,3,0%
5838,I85P03,487,50,90%,3,3,0%
5839,I85P04,487,50,90%,3,3,0%
5840,I85P05,487,50,90%,3,3,0%
5841,I85P06,487,50,90%,3,3,0%
5842,I85P07,487,50,90%,3,3,0%
5843,I85P08,487,50,90%,3,3,0%
5844,I85P09,487,50,90%,3,3,0%
5845,I85P10,487,50,90%,3,3,0%
5846,I85P11,487,50,90%,3,3,0%
5847,I85P12,487,50,90%,3,3,0%
5848,I85P13,487,50,90%,3,3,0%
5849,I85P14,487,50,90%,3,3,0%
5850,I85P15,487,50,90%,3,3,0%
5851,I85P16,487,50,90%,3,3,0%
5852,I85P17,487,50,90%,3,3,0%
5853,I85P18,487,50,90%,3,3,0%
5854,I85P19,487,50,90%,3,3,0%
5855,I85P20,487,50,90%,3,3,0%
5856,I86P00,61,50,18%,2,2,0%
5857,I86P01,61,50,18%,2,2,0%
5858,I86P02,61,50,18%,2,2,0%
5859,I86P03,61,50,18%,2,2,0%
5860,I86P04,61,50,18%,2,2,0%
5861,I86P05,61,50,18%,2,2,0%
5862,I86P06,61,50,18%,2,2,0%
5863,I86P07,61,50,18%,2,2,0%
5864,I86P08,61,50,18%,2,2,0%
5865,I86P09,61,50,18%,2,2,0%
5866,I86P10,61,50,18%,2,2,0%
5867,I86P11,61,50,18%,2,2,0%
5868,I86P12,61,50,18%,2,2,0%
5869,I86P13,61,50,18%,2,2,0%
5870,I86P14,61,50,18%,2,2,0%
5871,I86P15,61,50,18%,2,2,0%
5872,I86P16,61,50,18%,2,2,0%
5873,I86P17,61,50,18%,2,2,0%
5874,I86P18,61,50,18%,2,2,0%
5875,I86P19,61,50,18%,2,2,0%
5876,I86P20,61,50,18%,2,2,0%
5877,I86P21,61,50,18%,2,2,0%
5878,I86P22,61,50,18%,2,2,0%
5879,I86P23,61,50,18%,2,2,0%
5880,I86P24,61,50,18%,2,2,0%
5881,I86P25,61,50,18%,2,2,0%
5882,I86P26,61,50,18%,2,2,0%
5883,I86P27,61,50,18%,2,2,0%
5884,I86P28,61,50,18%,2,2,0%
5885,I86P29,61,50,18%,2,2,0%
5886,I86P30,61,50,18%,2,2,0%
5887,I87P00,4,4,0%,2,2,0%
5888,I87P01,4,4,0%,2,2,0%
5889,I87P02,4,4,0%,2,2,0%
5890,I87P03,4,4,0%,2,2,0%
5891,I87P04,4,4,0%,2,2,0%
5892,I87P05,4,4,0%,2,2,0%
5893,I87P06,4,4,0%,2,2,0%
5894,I87P07,4,4,0%,2,2,0%
5895,I87P08,4,4,0%,2,2,0%
5896,I87P09,4,4,0%,2,2,0%
5897,I87P10,4,4,0%,2,2,0%
5898,I87P11,4,4,0%,2,2,0%
5899,I87P12,4,4,0%,2,2,0%
5900,I87P13,4,4,0%,2,2,0%
5901,I87P14,4,4,0%,2,2,0%
5902,I87P15,4,4,0%,2,2,0%
5903,I87P16,4,4,0%,2,2,0%
5904,I87P17,4,4,0%,2,2,0%
5905,I87P18,4,4,0%,2,2,0%
5906,I87P19,4,4,0%,2,2,0%
5907,I87P20,4,4,0%,2,2,0%
5908,I87P21,4,4,0%,2,2,0%
5909,I87P22,4,4,0%,2,2,0%
5910,I87P23,4,4,0%,2,2,0%
5911,I87P24,4,4,0%,2,2,0%
5912,I87P25,4,4,0%,2,2,0%
5913,I87P26,4,4,0%,2,2,0%
5914,I87P27,4,4,0%,2,2,0%
5915,I87P28,4,4,0%,2,2,0%
5916,I87P29,4,4,0%,2,2,0%
5917,I87P30,4,4,0%,2,2,0%
5918,I87P31,4,4,0%,2,2,0%
5919,I87P32,4,4,0%,2,2,0%
5920,I87P33,4,4,0%,2,2,0%
5921,I87P34,4,4,0%,2,2,0%
5922,I87P35,4,4,0%,2,2,0%
5923,I87P36,4,4,0%,2,2,0%
5924,I87P37,4,4,0%,2,2,0%
5925,I87P38,4,4,0%,2,2,0%
5926,I87P39,4,4,0%,2,2,0%
5927,I87P40,4,4,0%,2,2,0%
5928,I87P41,4,4,0%,2,2,0%
5929,I87P42,4,4,0%,2,2,0%
5930,I87P43,4,4,0%,2,2,0%
5931,I87P44,4,4,0%,2,2,0%
5932,I87P45,4,4,0%,2,2,0%
5933,I87P46,4,4,0%,2,2,0%
5934,I87P47,4,4,0%,2,2,0%
5935,I87P48,4,4,0%,2,2,0%
5936,I87P49,4,4,0%,2,2,0%
5937,I87P50,4,4,0%,2,2,0%
5938,I87P51,4,4,0%,2,2,0%
5939,I87P52,4,4,0%,2,2,0%
5940,I87P53,4,4,0%,2,2,0%
5941,I87P54,4,4,0%,2,2,0%
5942,I87P55,4,4,0%,2,2,0%
5943,I87P56,4,4,0%,2,2,0%
5944,I87P57,4,4,0%,2,2,0%
5945,I87P58,4,4,0%,2,2,0%
5946,I87P59,4,4,0%,2,2,0%
5947,I87P60,4,4,0%,2,2,0%
5948,I87P61,4,4,0%,2,2,0%
5949,I87P62,4,4,0%,2,2,0%
5950,I87P63,4,4,0%,2,2,0%
5951,I87P64,4,4,0%,2,2,0%
