entity,orig_node,final_node,node_reduce,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
I366P73,4,4,0%,4,4,0%,2,2,0%
I366P74,4,4,0%,4,4,0%,2,2,0%
I366P75,4,4,0%,4,4,0%,2,2,0%
I366P76,4,4,0%,4,4,0%,2,2,0%
I366P77,4,4,0%,4,4,0%,2,2,0%
I366P78,4,4,0%,4,4,0%,2,2,0%
I366P79,4,4,0%,4,4,0%,2,2,0%
I366P80,4,4,0%,4,4,0%,2,2,0%
I366P81,4,4,0%,4,4,0%,2,2,0%
I366P82,4,4,0%,4,4,0%,2,2,0%
I366P83,4,4,0%,4,4,0%,2,2,0%
I366P84,4,4,0%,4,4,0%,2,2,0%
I366P85,4,4,0%,4,4,0%,2,2,0%
I366P86,4,4,0%,4,4,0%,2,2,0%
I366P87,4,4,0%,4,4,0%,2,2,0%
I366P88,4,4,0%,4,4,0%,2,2,0%
I366P89,4,4,0%,4,4,0%,2,2,0%
I366P90,4,4,0%,4,4,0%,2,2,0%
I366P91,4,4,0%,4,4,0%,2,2,0%
I366P92,4,4,0%,4,4,0%,2,2,0%
I366P93,4,4,0%,4,4,0%,2,2,0%
I366P94,4,4,0%,4,4,0%,2,2,0%
I366P95,4,4,0%,4,4,0%,2,2,0%
I367P00,5,5,0%,5,5,0%,3,3,0%
I367P01,5,5,0%,5,5,0%,3,3,0%
I367P02,5,5,0%,5,5,0%,3,3,0%
I367P03,5,5,0%,5,5,0%,3,3,0%
I367P04,5,5,0%,5,5,0%,3,3,0%
I367P05,5,5,0%,5,5,0%,3,3,0%
I367P06,5,5,0%,5,5,0%,3,3,0%
I367P07,5,5,0%,5,5,0%,3,3,0%
I367P08,5,5,0%,5,5,0%,3,3,0%
I367P09,5,5,0%,5,5,0%,3,3,0%
I367P10,5,5,0%,5,5,0%,3,3,0%
I367P11,5,5,0%,5,5,0%,3,3,0%
I367P12,5,5,0%,5,5,0%,3,3,0%
I367P13,5,5,0%,5,5,0%,3,3,0%
I367P14,5,5,0%,5,5,0%,3,3,0%
I367P15,5,5,0%,5,5,0%,3,3,0%
I367P16,5,5,0%,5,5,0%,3,3,0%
I368P00,4,4,0%,4,4,0%,2,2,0%
I368P01,4,4,0%,4,4,0%,2,2,0%
I368P02,4,4,0%,4,4,0%,2,2,0%
I368P03,4,4,0%,4,4,0%,2,2,0%
I368P04,4,4,0%,4,4,0%,2,2,0%
I368P05,4,4,0%,4,4,0%,2,2,0%
I368P06,4,4,0%,4,4,0%,2,2,0%
I368P07,4,4,0%,4,4,0%,2,2,0%
I368P08,4,4,0%,4,4,0%,2,2,0%
I368P09,4,4,0%,4,4,0%,2,2,0%
I368P10,4,4,0%,4,4,0%,2,2,0%
I368P11,4,4,0%,4,4,0%,2,2,0%
I368P12,4,4,0%,4,4,0%,2,2,0%
I368P13,4,4,0%,4,4,0%,2,2,0%
I368P14,4,4,0%,4,4,0%,2,2,0%
I368P15,4,4,0%,4,4,0%,2,2,0%
I368P16,4,4,0%,4,4,0%,2,2,0%
I368P17,4,4,0%,4,4,0%,2,2,0%
I368P18,4,4,0%,4,4,0%,2,2,0%
I368P19,4,4,0%,4,4,0%,2,2,0%
I368P20,4,4,0%,4,4,0%,2,2,0%
I368P21,4,4,0%,4,4,0%,2,2,0%
I368P22,4,4,0%,4,4,0%,2,2,0%
I368P23,4,4,0%,4,4,0%,2,2,0%
I368P24,4,4,0%,4,4,0%,2,2,0%
I368P25,4,4,0%,4,4,0%,2,2,0%
I368P26,4,4,0%,4,4,0%,2,2,0%
I368P27,4,4,0%,4,4,0%,2,2,0%
I368P28,4,4,0%,4,4,0%,2,2,0%
I368P29,4,4,0%,4,4,0%,2,2,0%
I368P30,4,4,0%,4,4,0%,2,2,0%
I368P31,4,4,0%,4,4,0%,2,2,0%
I368P32,4,4,0%,4,4,0%,2,2,0%
I368P33,4,4,0%,4,4,0%,2,2,0%
I368P34,4,4,0%,4,4,0%,2,2,0%
I368P35,4,4,0%,4,4,0%,2,2,0%
I368P36,4,4,0%,4,4,0%,2,2,0%
I368P37,4,4,0%,4,4,0%,2,2,0%
I368P38,4,4,0%,4,4,0%,2,2,0%
I368P39,4,4,0%,4,4,0%,2,2,0%
I368P40,4,4,0%,4,4,0%,2,2,0%
I368P41,4,4,0%,4,4,0%,2,2,0%
I368P42,4,4,0%,4,4,0%,2,2,0%
I368P43,4,4,0%,4,4,0%,2,2,0%
I368P44,4,4,0%,4,4,0%,2,2,0%
I368P45,4,4,0%,4,4,0%,2,2,0%
I368P46,4,4,0%,4,4,0%,2,2,0%
I368P47,4,4,0%,4,4,0%,2,2,0%
I368P48,4,4,0%,4,4,0%,2,2,0%
I368P49,4,4,0%,4,4,0%,2,2,0%
I368P50,4,4,0%,4,4,0%,2,2,0%
I368P51,4,4,0%,4,4,0%,2,2,0%
I368P52,4,4,0%,4,4,0%,2,2,0%
I368P53,4,4,0%,4,4,0%,2,2,0%
I368P54,4,4,0%,4,4,0%,2,2,0%
I368P55,4,4,0%,4,4,0%,2,2,0%
I368P56,4,4,0%,4,4,0%,2,2,0%
I368P57,4,4,0%,4,4,0%,2,2,0%
I368P58,4,4,0%,4,4,0%,2,2,0%
I368P59,4,4,0%,4,4,0%,2,2,0%
I368P60,4,4,0%,4,4,0%,2,2,0%
I368P61,4,4,0%,4,4,0%,2,2,0%
I368P62,4,4,0%,4,4,0%,2,2,0%
I368P63,4,4,0%,4,4,0%,2,2,0%
I368P64,4,4,0%,4,4,0%,2,2,0%
I368P65,4,4,0%,4,4,0%,2,2,0%
I368P66,4,4,0%,4,4,0%,2,2,0%
I368P67,4,4,0%,4,4,0%,2,2,0%
I368P68,4,4,0%,4,4,0%,2,2,0%
I368P69,4,4,0%,4,4,0%,2,2,0%
I368P70,4,4,0%,4,4,0%,2,2,0%
I368P71,4,4,0%,4,4,0%,2,2,0%
I368P72,4,4,0%,4,4,0%,2,2,0%
I368P73,4,4,0%,4,4,0%,2,2,0%
I368P74,4,4,0%,4,4,0%,2,2,0%
I368P75,4,4,0%,4,4,0%,2,2,0%
I368P76,4,4,0%,4,4,0%,2,2,0%
I368P77,4,4,0%,4,4,0%,2,2,0%
I368P78,4,4,0%,4,4,0%,2,2,0%
I369P00,3,3,0%,2,2,0%,2,2,0%
I369P01,3,3,0%,2,2,0%,2,2,0%
I369P02,3,3,0%,2,2,0%,2,2,0%
I369P03,3,3,0%,2,2,0%,2,2,0%
I369P04,3,3,0%,2,2,0%,2,2,0%
I369P05,3,3,0%,2,2,0%,2,2,0%
I369P06,3,3,0%,2,2,0%,2,2,0%
I369P07,3,3,0%,2,2,0%,2,2,0%
I369P08,3,3,0%,2,2,0%,2,2,0%
I369P09,3,3,0%,2,2,0%,2,2,0%
I369P10,3,3,0%,2,2,0%,2,2,0%
I369P11,3,3,0%,2,2,0%,2,2,0%
I369P12,3,3,0%,2,2,0%,2,2,0%
I369P13,3,3,0%,2,2,0%,2,2,0%
I369P14,3,3,0%,2,2,0%,2,2,0%
I369P15,3,3,0%,2,2,0%,2,2,0%
I369P16,3,3,0%,2,2,0%,2,2,0%
I369P17,3,3,0%,2,2,0%,2,2,0%
I369P18,3,3,0%,2,2,0%,2,2,0%
I369P19,3,3,0%,2,2,0%,2,2,0%
I369P20,3,3,0%,2,2,0%,2,2,0%
I369P21,3,3,0%,2,2,0%,2,2,0%
I369P22,3,3,0%,2,2,0%,2,2,0%
I369P23,3,3,0%,2,2,0%,2,2,0%
I369P24,3,3,0%,2,2,0%,2,2,0%
I369P25,3,3,0%,2,2,0%,2,2,0%
I369P26,3,3,0%,2,2,0%,2,2,0%
I369P27,3,3,0%,2,2,0%,2,2,0%
I369P28,3,3,0%,2,2,0%,2,2,0%
I369P29,3,3,0%,2,2,0%,2,2,0%
I369P30,3,3,0%,2,2,0%,2,2,0%
I369P31,3,3,0%,2,2,0%,2,2,0%
I369P32,3,3,0%,2,2,0%,2,2,0%
I369P33,3,3,0%,2,2,0%,2,2,0%
I369P34,3,3,0%,2,2,0%,2,2,0%
I369P35,3,3,0%,2,2,0%,2,2,0%
I369P36,3,3,0%,2,2,0%,2,2,0%
I369P37,3,3,0%,2,2,0%,2,2,0%
I369P38,3,3,0%,2,2,0%,2,2,0%
I369P39,3,3,0%,2,2,0%,2,2,0%
I369P40,3,3,0%,2,2,0%,2,2,0%
I369P41,3,3,0%,2,2,0%,2,2,0%
I369P42,3,3,0%,2,2,0%,2,2,0%
I369P43,3,3,0%,2,2,0%,2,2,0%
I369P44,3,3,0%,2,2,0%,2,2,0%
I369P45,3,3,0%,2,2,0%,2,2,0%
I369P46,3,3,0%,2,2,0%,2,2,0%
I369P47,3,3,0%,2,2,0%,2,2,0%
I369P48,3,3,0%,2,2,0%,2,2,0%
I369P49,3,3,0%,2,2,0%,2,2,0%
I369P50,3,3,0%,2,2,0%,2,2,0%
I369P51,3,3,0%,2,2,0%,2,2,0%
I369P52,3,3,0%,2,2,0%,2,2,0%
I369P53,3,3,0%,2,2,0%,2,2,0%
I369P54,3,3,0%,2,2,0%,2,2,0%
I369P55,3,3,0%,2,2,0%,2,2,0%
I369P56,3,3,0%,2,2,0%,2,2,0%
I369P57,3,3,0%,2,2,0%,2,2,0%
I369P58,3,3,0%,2,2,0%,2,2,0%
I369P59,3,3,0%,2,2,0%,2,2,0%
I369P60,3,3,0%,2,2,0%,2,2,0%
I369P61,3,3,0%,2,2,0%,2,2,0%
I369P62,3,3,0%,2,2,0%,2,2,0%
I369P63,3,3,0%,2,2,0%,2,2,0%
I369P64,3,3,0%,2,2,0%,2,2,0%
I369P65,3,3,0%,2,2,0%,2,2,0%
I369P66,3,3,0%,2,2,0%,2,2,0%
I369P67,3,3,0%,2,2,0%,2,2,0%
I369P68,3,3,0%,2,2,0%,2,2,0%
I369P69,3,3,0%,2,2,0%,2,2,0%
I369P70,3,3,0%,2,2,0%,2,2,0%
I369P71,3,3,0%,2,2,0%,2,2,0%
I369P72,3,3,0%,2,2,0%,2,2,0%
I369P73,3,3,0%,2,2,0%,2,2,0%
I369P74,3,3,0%,2,2,0%,2,2,0%
I369P75,3,3,0%,2,2,0%,2,2,0%
I369P76,3,3,0%,2,2,0%,2,2,0%
I369P77,3,3,0%,2,2,0%,2,2,0%
I369P78,3,3,0%,2,2,0%,2,2,0%
I369P79,3,3,0%,2,2,0%,2,2,0%
I369P80,3,3,0%,2,2,0%,2,2,0%
I369P81,3,3,0%,2,2,0%,2,2,0%
I369P82,3,3,0%,2,2,0%,2,2,0%
I369P83,3,3,0%,2,2,0%,2,2,0%
I369P84,3,3,0%,2,2,0%,2,2,0%
I369P85,3,3,0%,2,2,0%,2,2,0%
I369P86,3,3,0%,2,2,0%,2,2,0%
I369P87,3,3,0%,2,2,0%,2,2,0%
I369P88,3,3,0%,2,2,0%,2,2,0%
I369P89,3,3,0%,2,2,0%,2,2,0%
I369P90,3,3,0%,2,2,0%,2,2,0%
I369P91,3,3,0%,2,2,0%,2,2,0%
I369P92,3,3,0%,2,2,0%,2,2,0%
I369P93,3,3,0%,2,2,0%,2,2,0%
I369P94,3,3,0%,2,2,0%,2,2,0%
I369P95,3,3,0%,2,2,0%,2,2,0%
I370P00,3,3,0%,2,2,0%,2,2,0%
I370P01,3,3,0%,2,2,0%,2,2,0%
I370P02,3,3,0%,2,2,0%,2,2,0%
I370P03,3,3,0%,2,2,0%,2,2,0%
I370P04,3,3,0%,2,2,0%,2,2,0%
I370P05,3,3,0%,2,2,0%,2,2,0%
I370P06,3,3,0%,2,2,0%,2,2,0%
I370P07,3,3,0%,2,2,0%,2,2,0%
I370P08,3,3,0%,2,2,0%,2,2,0%
I370P09,3,3,0%,2,2,0%,2,2,0%
I370P10,3,3,0%,2,2,0%,2,2,0%
I370P11,3,3,0%,2,2,0%,2,2,0%
I370P12,3,3,0%,2,2,0%,2,2,0%
I370P13,3,3,0%,2,2,0%,2,2,0%
I370P14,3,3,0%,2,2,0%,2,2,0%
I370P15,3,3,0%,2,2,0%,2,2,0%
I370P16,3,3,0%,2,2,0%,2,2,0%
I370P17,3,3,0%,2,2,0%,2,2,0%
I370P18,3,3,0%,2,2,0%,2,2,0%
I370P19,3,3,0%,2,2,0%,2,2,0%
I370P20,3,3,0%,2,2,0%,2,2,0%
I370P21,3,3,0%,2,2,0%,2,2,0%
I370P22,3,3,0%,2,2,0%,2,2,0%
I370P23,3,3,0%,2,2,0%,2,2,0%
I370P24,3,3,0%,2,2,0%,2,2,0%
I370P25,3,3,0%,2,2,0%,2,2,0%
I370P26,3,3,0%,2,2,0%,2,2,0%
I370P27,3,3,0%,2,2,0%,2,2,0%
I370P28,3,3,0%,2,2,0%,2,2,0%
I370P29,3,3,0%,2,2,0%,2,2,0%
I370P30,3,3,0%,2,2,0%,2,2,0%
I370P31,3,3,0%,2,2,0%,2,2,0%
I370P32,3,3,0%,2,2,0%,2,2,0%
I370P33,3,3,0%,2,2,0%,2,2,0%
I370P34,3,3,0%,2,2,0%,2,2,0%
I370P35,3,3,0%,2,2,0%,2,2,0%
I370P36,3,3,0%,2,2,0%,2,2,0%
I370P37,3,3,0%,2,2,0%,2,2,0%
I370P38,3,3,0%,2,2,0%,2,2,0%
I370P39,3,3,0%,2,2,0%,2,2,0%
I370P40,3,3,0%,2,2,0%,2,2,0%
I370P41,3,3,0%,2,2,0%,2,2,0%
I370P42,3,3,0%,2,2,0%,2,2,0%
I370P43,3,3,0%,2,2,0%,2,2,0%
I370P44,3,3,0%,2,2,0%,2,2,0%
I370P45,3,3,0%,2,2,0%,2,2,0%
I370P46,3,3,0%,2,2,0%,2,2,0%
I370P47,3,3,0%,2,2,0%,2,2,0%
I370P48,3,3,0%,2,2,0%,2,2,0%
I370P49,3,3,0%,2,2,0%,2,2,0%
I370P50,3,3,0%,2,2,0%,2,2,0%
I370P51,3,3,0%,2,2,0%,2,2,0%
I370P52,3,3,0%,2,2,0%,2,2,0%
I370P53,3,3,0%,2,2,0%,2,2,0%
I370P54,3,3,0%,2,2,0%,2,2,0%
I370P55,3,3,0%,2,2,0%,2,2,0%
I370P56,3,3,0%,2,2,0%,2,2,0%
I370P57,3,3,0%,2,2,0%,2,2,0%
I370P58,3,3,0%,2,2,0%,2,2,0%
I370P59,3,3,0%,2,2,0%,2,2,0%
I370P60,3,3,0%,2,2,0%,2,2,0%
I370P61,3,3,0%,2,2,0%,2,2,0%
I370P62,3,3,0%,2,2,0%,2,2,0%
I370P63,3,3,0%,2,2,0%,2,2,0%
I370P64,3,3,0%,2,2,0%,2,2,0%
I370P65,3,3,0%,2,2,0%,2,2,0%
I370P66,3,3,0%,2,2,0%,2,2,0%
I370P67,3,3,0%,2,2,0%,2,2,0%
I370P68,3,3,0%,2,2,0%,2,2,0%
I370P69,3,3,0%,2,2,0%,2,2,0%
I370P70,3,3,0%,2,2,0%,2,2,0%
I370P71,3,3,0%,2,2,0%,2,2,0%
I370P72,3,3,0%,2,2,0%,2,2,0%
I370P73,3,3,0%,2,2,0%,2,2,0%
I370P74,3,3,0%,2,2,0%,2,2,0%
I370P75,3,3,0%,2,2,0%,2,2,0%
I370P76,3,3,0%,2,2,0%,2,2,0%
I370P77,3,3,0%,2,2,0%,2,2,0%
I370P78,3,3,0%,2,2,0%,2,2,0%
I370P79,3,3,0%,2,2,0%,2,2,0%
I370P80,3,3,0%,2,2,0%,2,2,0%
I370P81,3,3,0%,2,2,0%,2,2,0%
I370P82,3,3,0%,2,2,0%,2,2,0%
I370P83,3,3,0%,2,2,0%,2,2,0%
I370P84,3,3,0%,2,2,0%,2,2,0%
I370P85,3,3,0%,2,2,0%,2,2,0%
I370P86,3,3,0%,2,2,0%,2,2,0%
I370P87,3,3,0%,2,2,0%,2,2,0%
I370P88,3,3,0%,2,2,0%,2,2,0%
I370P89,3,3,0%,2,2,0%,2,2,0%
I370P90,3,3,0%,2,2,0%,2,2,0%
I370P91,3,3,0%,2,2,0%,2,2,0%
I370P92,3,3,0%,2,2,0%,2,2,0%
I370P93,3,3,0%,2,2,0%,2,2,0%
I370P94,3,3,0%,2,2,0%,2,2,0%
I370P95,3,3,0%,2,2,0%,2,2,0%
I371P00,9,9,0%,11,11,0%,2,2,0%
I371P01,9,9,0%,11,11,0%,2,2,0%
I371P02,9,9,0%,11,11,0%,2,2,0%
I371P03,9,9,0%,11,11,0%,2,2,0%
I371P04,9,9,0%,11,11,0%,2,2,0%
I371P05,9,9,0%,11,11,0%,2,2,0%
I371P06,9,9,0%,11,11,0%,2,2,0%
I371P07,9,9,0%,11,11,0%,2,2,0%
I371P08,9,9,0%,11,11,0%,2,2,0%
I371P09,9,9,0%,11,11,0%,2,2,0%
I371P10,9,9,0%,11,11,0%,2,2,0%
I371P11,9,9,0%,11,11,0%,2,2,0%
I371P12,9,9,0%,11,11,0%,2,2,0%
I371P13,9,9,0%,11,11,0%,2,2,0%
I371P14,9,9,0%,11,11,0%,2,2,0%
I371P15,9,9,0%,11,11,0%,2,2,0%
I371P16,9,9,0%,11,11,0%,2,2,0%
I371P17,9,9,0%,11,11,0%,2,2,0%
I371P18,9,9,0%,11,11,0%,2,2,0%
I371P19,9,9,0%,11,11,0%,2,2,0%
I371P20,9,9,0%,11,11,0%,2,2,0%
I371P21,9,9,0%,11,11,0%,2,2,0%
I371P22,9,9,0%,11,11,0%,2,2,0%
I371P23,9,9,0%,11,11,0%,2,2,0%
I371P24,9,9,0%,11,11,0%,2,2,0%
I371P25,9,9,0%,11,11,0%,2,2,0%
I371P26,9,9,0%,11,11,0%,2,2,0%
I371P27,9,9,0%,11,11,0%,2,2,0%
I371P28,9,9,0%,11,11,0%,2,2,0%
I371P29,9,9,0%,11,11,0%,2,2,0%
I371P30,9,9,0%,11,11,0%,2,2,0%
I371P31,9,9,0%,11,11,0%,2,2,0%
I371P32,9,9,0%,11,11,0%,2,2,0%
I371P33,9,9,0%,11,11,0%,2,2,0%
I371P34,9,9,0%,11,11,0%,2,2,0%
I371P35,9,9,0%,11,11,0%,2,2,0%
I371P36,9,9,0%,11,11,0%,2,2,0%
I371P37,9,9,0%,11,11,0%,2,2,0%
I371P38,9,9,0%,11,11,0%,2,2,0%
I371P39,9,9,0%,11,11,0%,2,2,0%
I371P40,9,9,0%,11,11,0%,2,2,0%
I371P41,9,9,0%,11,11,0%,2,2,0%
I371P42,9,9,0%,11,11,0%,2,2,0%
I371P43,9,9,0%,11,11,0%,2,2,0%
I371P44,9,9,0%,11,11,0%,2,2,0%
I371P45,9,9,0%,11,11,0%,2,2,0%
I371P46,9,9,0%,11,11,0%,2,2,0%
I371P47,9,9,0%,11,11,0%,2,2,0%
I371P48,9,9,0%,11,11,0%,2,2,0%
I371P49,9,9,0%,11,11,0%,2,2,0%
I371P50,9,9,0%,11,11,0%,2,2,0%
I371P51,9,9,0%,11,11,0%,2,2,0%
I371P52,9,9,0%,11,11,0%,2,2,0%
I371P53,9,9,0%,11,11,0%,2,2,0%
I371P54,9,9,0%,11,11,0%,2,2,0%
I371P55,9,9,0%,11,11,0%,2,2,0%
I371P56,9,9,0%,11,11,0%,2,2,0%
I371P57,9,9,0%,11,11,0%,2,2,0%
I371P58,9,9,0%,11,11,0%,2,2,0%
I371P59,9,9,0%,11,11,0%,2,2,0%
I371P60,9,9,0%,11,11,0%,2,2,0%
I371P61,9,9,0%,11,11,0%,2,2,0%
I371P62,9,9,0%,11,11,0%,2,2,0%
I371P63,9,9,0%,11,11,0%,2,2,0%
I371P64,9,9,0%,11,11,0%,2,2,0%
I371P65,9,9,0%,11,11,0%,2,2,0%
I371P66,9,9,0%,11,11,0%,2,2,0%
I371P67,9,9,0%,11,11,0%,2,2,0%
I371P68,9,9,0%,11,11,0%,2,2,0%
I371P69,9,9,0%,11,11,0%,2,2,0%
I371P70,9,9,0%,11,11,0%,2,2,0%
I371P71,9,9,0%,11,11,0%,2,2,0%
I371P72,9,9,0%,11,11,0%,2,2,0%
I371P73,9,9,0%,11,11,0%,2,2,0%
I371P74,9,9,0%,11,11,0%,2,2,0%
I371P75,9,9,0%,11,11,0%,2,2,0%
I371P76,9,9,0%,11,11,0%,2,2,0%
I371P77,9,9,0%,11,11,0%,2,2,0%
I371P78,9,9,0%,11,11,0%,2,2,0%
I371P79,9,9,0%,11,11,0%,2,2,0%
I371P80,9,9,0%,11,11,0%,2,2,0%
I371P81,9,9,0%,11,11,0%,2,2,0%
I371P82,9,9,0%,11,11,0%,2,2,0%
I371P83,9,9,0%,11,11,0%,2,2,0%
I371P84,9,9,0%,11,11,0%,2,2,0%
I371P85,9,9,0%,11,11,0%,2,2,0%
I371P86,9,9,0%,11,11,0%,2,2,0%
I371P87,9,9,0%,11,11,0%,2,2,0%
I371P88,9,9,0%,11,11,0%,2,2,0%
I371P89,9,9,0%,11,11,0%,2,2,0%
I371P90,9,9,0%,11,11,0%,2,2,0%
I371P91,9,9,0%,11,11,0%,2,2,0%
I371P92,9,9,0%,11,11,0%,2,2,0%
I371P93,9,9,0%,11,11,0%,2,2,0%
I371P94,9,9,0%,11,11,0%,2,2,0%
I371P95,9,9,0%,11,11,0%,2,2,0%
I372P00,14,14,0%,18,18,0%,2,2,0%
I372P01,14,14,0%,18,18,0%,2,2,0%
I372P02,14,14,0%,18,18,0%,2,2,0%
I372P03,14,14,0%,18,18,0%,2,2,0%
I372P04,14,14,0%,18,18,0%,2,2,0%
I372P05,14,14,0%,18,18,0%,2,2,0%
I372P06,14,14,0%,18,18,0%,2,2,0%
I372P07,14,14,0%,18,18,0%,2,2,0%
I372P08,14,14,0%,18,18,0%,2,2,0%
I372P09,14,14,0%,18,18,0%,2,2,0%
I372P10,14,14,0%,18,18,0%,2,2,0%
I372P11,14,14,0%,18,18,0%,2,2,0%
I372P12,14,14,0%,18,18,0%,2,2,0%
I372P13,14,14,0%,18,18,0%,2,2,0%
I372P14,14,14,0%,18,18,0%,2,2,0%
I372P15,14,14,0%,18,18,0%,2,2,0%
I372P16,14,14,0%,18,18,0%,2,2,0%
I372P17,14,14,0%,18,18,0%,2,2,0%
I372P18,14,14,0%,18,18,0%,2,2,0%
I372P19,14,14,0%,18,18,0%,2,2,0%
I372P20,14,14,0%,18,18,0%,2,2,0%
I372P21,14,14,0%,18,18,0%,2,2,0%
I372P22,14,14,0%,18,18,0%,2,2,0%
I372P23,14,14,0%,18,18,0%,2,2,0%
I372P24,14,14,0%,18,18,0%,2,2,0%
I372P25,14,14,0%,18,18,0%,2,2,0%
I372P26,14,14,0%,18,18,0%,2,2,0%
I372P27,14,14,0%,18,18,0%,2,2,0%
I372P28,14,14,0%,18,18,0%,2,2,0%
I372P29,14,14,0%,18,18,0%,2,2,0%
I372P30,14,14,0%,18,18,0%,2,2,0%
I372P31,14,14,0%,18,18,0%,2,2,0%
I372P32,14,14,0%,18,18,0%,2,2,0%
I372P33,14,14,0%,18,18,0%,2,2,0%
I372P34,14,14,0%,18,18,0%,2,2,0%
I372P35,14,14,0%,18,18,0%,2,2,0%
I372P36,14,14,0%,18,18,0%,2,2,0%
I372P37,14,14,0%,18,18,0%,2,2,0%
I372P38,14,14,0%,18,18,0%,2,2,0%
I372P39,14,14,0%,18,18,0%,2,2,0%
I372P40,14,14,0%,18,18,0%,2,2,0%
I372P41,14,14,0%,18,18,0%,2,2,0%
I372P42,14,14,0%,18,18,0%,2,2,0%
I372P43,14,14,0%,18,18,0%,2,2,0%
I372P44,14,14,0%,18,18,0%,2,2,0%
I372P45,14,14,0%,18,18,0%,2,2,0%
I372P46,14,14,0%,18,18,0%,2,2,0%
I372P47,14,14,0%,18,18,0%,2,2,0%
I372P48,14,14,0%,18,18,0%,2,2,0%
I372P49,14,14,0%,18,18,0%,2,2,0%
I372P50,14,14,0%,18,18,0%,2,2,0%
I372P51,14,14,0%,18,18,0%,2,2,0%
I372P52,14,14,0%,18,18,0%,2,2,0%
I372P53,14,14,0%,18,18,0%,2,2,0%
I372P54,14,14,0%,18,18,0%,2,2,0%
I372P55,14,14,0%,18,18,0%,2,2,0%
I372P56,14,14,0%,18,18,0%,2,2,0%
I372P57,14,14,0%,18,18,0%,2,2,0%
I372P58,14,14,0%,18,18,0%,2,2,0%
I372P59,14,14,0%,18,18,0%,2,2,0%
I372P60,14,14,0%,18,18,0%,2,2,0%
I372P61,14,14,0%,18,18,0%,2,2,0%
I372P62,14,14,0%,18,18,0%,2,2,0%
I372P63,14,14,0%,18,18,0%,2,2,0%
I372P64,14,14,0%,18,18,0%,2,2,0%
I372P65,14,14,0%,18,18,0%,2,2,0%
I372P66,14,14,0%,18,18,0%,2,2,0%
I372P67,14,14,0%,18,18,0%,2,2,0%
I372P68,14,14,0%,18,18,0%,2,2,0%
I372P69,14,14,0%,18,18,0%,2,2,0%
I372P70,14,14,0%,18,18,0%,2,2,0%
I372P71,14,14,0%,18,18,0%,2,2,0%
I372P72,14,14,0%,18,18,0%,2,2,0%
I372P73,14,14,0%,18,18,0%,2,2,0%
I372P74,14,14,0%,18,18,0%,2,2,0%
I372P75,14,14,0%,18,18,0%,2,2,0%
I372P76,14,14,0%,18,18,0%,2,2,0%
I372P77,14,14,0%,18,18,0%,2,2,0%
I372P78,14,14,0%,18,18,0%,2,2,0%
I372P79,14,14,0%,18,18,0%,2,2,0%
I372P80,14,14,0%,18,18,0%,2,2,0%
I372P81,14,14,0%,18,18,0%,2,2,0%
I372P82,14,14,0%,18,18,0%,2,2,0%
I372P83,14,14,0%,18,18,0%,2,2,0%
I372P84,14,14,0%,18,18,0%,2,2,0%
I372P85,14,14,0%,18,18,0%,2,2,0%
I372P86,14,14,0%,18,18,0%,2,2,0%
I372P87,14,14,0%,18,18,0%,2,2,0%
I372P88,14,14,0%,18,18,0%,2,2,0%
I372P89,14,14,0%,18,18,0%,2,2,0%
I372P90,14,14,0%,18,18,0%,2,2,0%
I372P91,14,14,0%,18,18,0%,2,2,0%
I372P92,14,14,0%,18,18,0%,2,2,0%
I372P93,14,14,0%,18,18,0%,2,2,0%
I372P94,14,14,0%,18,18,0%,2,2,0%
I372P95,14,14,0%,18,18,0%,2,2,0%
I373P00,4,4,0%,3,3,0%,3,3,0%
I373P01,4,4,0%,3,3,0%,3,3,0%
I373P02,4,4,0%,3,3,0%,3,3,0%
I373P03,4,4,0%,3,3,0%,3,3,0%
I373P04,4,4,0%,3,3,0%,3,3,0%
I373P05,4,4,0%,3,3,0%,3,3,0%
I373P06,4,4,0%,3,3,0%,3,3,0%
I373P07,4,4,0%,3,3,0%,3,3,0%
I373P08,4,4,0%,3,3,0%,3,3,0%
I373P09,4,4,0%,3,3,0%,3,3,0%
I373P10,4,4,0%,3,3,0%,3,3,0%
I373P11,4,4,0%,3,3,0%,3,3,0%
I373P12,4,4,0%,3,3,0%,3,3,0%
I373P13,4,4,0%,3,3,0%,3,3,0%
I373P14,4,4,0%,3,3,0%,3,3,0%
I373P15,4,4,0%,3,3,0%,3,3,0%
I373P16,4,4,0%,3,3,0%,3,3,0%
I373P17,4,4,0%,3,3,0%,3,3,0%
I373P18,4,4,0%,3,3,0%,3,3,0%
I373P19,4,4,0%,3,3,0%,3,3,0%
I373P20,4,4,0%,3,3,0%,3,3,0%
I373P21,4,4,0%,3,3,0%,3,3,0%
I373P22,4,4,0%,3,3,0%,3,3,0%
I373P23,4,4,0%,3,3,0%,3,3,0%
I374P00,3,3,0%,2,2,0%,2,2,0%
I374P01,3,3,0%,2,2,0%,2,2,0%
I374P02,3,3,0%,2,2,0%,2,2,0%
I374P03,3,3,0%,2,2,0%,2,2,0%
I374P04,3,3,0%,2,2,0%,2,2,0%
I374P05,3,3,0%,2,2,0%,2,2,0%
I374P06,3,3,0%,2,2,0%,2,2,0%
I374P07,3,3,0%,2,2,0%,2,2,0%
I374P08,3,3,0%,2,2,0%,2,2,0%
